;outstanding_balance;age;dslp;dsldc;antiquity;feature;installment_amount;target
10360;1400.0;45;1576;65;1500;1.0;300.0;0
10361;2400.0;45;1546;65;1500;1.0;300.0;0
10362;600.0;32;129;52;1500;3.0;150.0;1
10363;1100.0;63;57;83;800;0.5;150.0;1
10364;4800.0;56;64;76;2600;4.5;170.0;1
10365;11700.0;23;922;43;1800;1.0;500.0;0
10366;30100.0;65;150;85;1100;4.5;500.0;0
10367;28400.0;47;58;67;1700;2.3333333333333335;400.0;1
10368;3600.0;42;157;62;100;0.5;90.0;0
10369;44800.0;54;127;74;2100;3.5;600.0;1
10370;2100.0;56;3021;76;3000;0.5;100.0;0
10371;8600.0;58;81;78;300;2.0;250.0;0
10372;1200.0;50;64;70;2000;2.0;150.0;1
10373;700.0;44;67;64;1700;2.0;100.0;1
10374;3300.0;55;1181;75;1100;1.0;110.0;0
10375;900.0;33;527;53;500;0.5;130.0;0
10376;1800.0;56;1776;76;1700;2.0;155.0;0
10377;8200.0;56;57;76;2800;0.75;200.0;0
10378;5500.0;56;1439;76;1400;2.0;230.0;0
10379;3800.0;56;57;76;2800;1.0;150.0;0
10380;4800.0;52;64;72;2400;1.0;160.0;1
10381;5600.0;38;145;58;100;1.0;150.0;0
10382;2900.0;56;65;76;1100;4.0;230.0;1
10383;500.0;45;59;65;1200;2.0;100.0;0
10384;8000.0;56;52;76;1700;4.5;200.0;1
10385;5600.0;56;60;76;2300;1.5;160.0;0
10386;900.0;49;67;69;2000;1.4;150.0;0
10387;28400.0;56;1930;76;1900;2.0;400.0;1
10388;2900.0;48;2324;68;2300;2.0;300.0;0
10389;2300.0;53;1806;73;1800;2.0;200.0;0
10390;1800.0;44;123;64;900;3.5;160.0;1
10391;900.0;61;65;81;700;4.5;300.0;1
10392;21900.0;53;67;73;1400;1.0;300.0;0
10393;13100.0;34;774;54;1900;2.0;350.0;0
10394;3200.0;53;218;73;300;2.0;100.0;0
10395;22700.0;60;67;80;2300;2.6666666666666665;400.0;0
10396;800.0;56;568;76;500;2.0;100.0;0
10397;1700.0;56;2931;76;2900;1.0;90.0;0
10398;8500.0;56;67;76;400;1.6666666666666667;1000.0;0
10399;2000.0;56;74;76;1600;0.5;100.0;0
10400;600.0;46;187;66;1900;1.0;100.0;1
10401;2900.0;43;64;63;2100;0.75;200.0;0
10402;2000.0;35;67;55;2300;0.5;200.0;0
10403;3600.0;48;218;68;200;1.0;160.0;0
10404;1300.0;56;63;76;1900;5.0;120.0;1
10405;2500.0;47;68;67;1100;2.25;200.0;1
10406;1700.0;61;2931;81;2900;2.0;200.0;0
10407;2400.0;40;1212;60;1200;1.0;250.0;1
10408;3500.0;55;174;75;100;2.0;150.0;0
10409;7100.0;56;2004;76;2000;2.0;160.0;0
10410;3600.0;59;67;79;2900;1.5;150.0;0
10411;5600.0;45;71;65;1700;1.3333333333333333;400.0;0
10412;500.0;42;1683;62;1600;0.6666666666666666;100.0;0
10413;2900.0;56;663;76;1600;2.0;500.0;0
10414;7800.0;53;95;73;1900;1.0;250.0;0
10415;3500.0;39;1623;59;1600;2.0;200.0;0
10416;3800.0;70;3388;90;3400;1.0;160.0;0
10417;1100.0;56;474;76;1700;2.0;120.0;0
10418;1100.0;56;714;76;2200;1.0;110.0;0
10419;2400.0;62;127;82;100;1.0;150.0;0
10420;2200.0;54;69;74;2200;6.0;200.0;0
10421;2200.0;56;70;76;1100;1.5;180.0;0
10422;2000.0;49;4001;69;4000;2.0;250.0;1
10424;600.0;74;2689;94;2600;1.0;150.0;0
10425;900.0;56;65;76;1500;1.0;280.0;0
10426;4000.0;68;2810;88;2800;2.0;135.0;0
10427;3300.0;84;2104;104;2100;2.0;200.0;1
10428;700.0;61;1898;81;2100;1.0;100.0;0
10429;4000.0;44;329;64;1400;2.0;300.0;0
10430;4800.0;56;128;76;100;1.0;110.0;1
10431;3200.0;50;3369;70;3300;2.0;200.0;0
10432;1500.0;42;797;62;1200;1.0;130.0;1
10433;1800.0;55;2087;75;2000;0.5;100.0;0
10434;1800.0;59;219;79;200;1.0;120.0;0
10435;1200.0;64;2263;84;2200;1.0;500.0;0
10436;7700.0;36;71;56;1700;3.5;350.0;0
10437;10900.0;56;140;76;100;1.0;185.0;1
10438;900.0;70;72;90;2200;0.9230769230769231;78.0;0
10439;1100.0;54;589;74;1600;2.0;90.0;0
10440;900.0;54;621;74;1700;2.0;90.0;0
10441;500.0;42;1912;62;1900;1.0;90.0;1
10442;900.0;42;1912;62;1900;1.0;90.0;1
10443;900.0;53;981;73;1100;1.0;228.72;0
10444;900.0;45;65;65;2000;7.0;115.0;1
10445;1500.0;68;52;88;200;0.6666666666666666;150.0;0
10446;2200.0;60;57;80;1000;1.0;120.0;0
10447;1400.0;55;59;75;1500;2.5;150.0;1
10448;500.0;45;58;65;2600;1.0;100.0;1
10449;500.0;45;58;65;2100;1.0;100.0;1
10450;600.0;32;59;52;2100;1.6;100.0;0
10451;600.0;42;56;62;2000;1.0;100.0;0
10452;4900.0;56;55;76;1500;1.75;150.0;1
10453;600.0;58;76;78;1900;11.0;70.0;1
10454;4200.0;47;55;67;1700;2.0;300.0;0
10455;700.0;47;59;67;1800;0.6666666666666666;125.0;1
10456;900.0;40;62;60;800;0.5;120.0;1
10457;2800.0;49;52;69;100;1.0;100.0;0
10458;4700.0;56;179;76;100;0.3333333333333333;220.0;0
10459;2000.0;34;199;54;100;0.5;100.0;0
10460;1500.0;61;2598;81;2500;2.0;125.0;0
10461;600.0;32;58;52;1600;0.6666666666666666;100.0;1
10462;1200.0;64;66;84;2000;1.0;120.0;1
10463;500.0;61;58;81;2700;1.875;50.0;0
10464;800.0;58;60;78;3200;0.5714285714285714;70.0;0
10465;900.0;62;5430;82;5400;2.0;300.0;0
10466;300.0;63;122;83;2700;1.0;100.0;0
10467;3300.0;55;2161;75;2100;2.0;200.0;0
10468;8800.0;61;58;81;2200;0.8333333333333334;150.0;0
10469;31300.0;57;56;77;1400;1.6666666666666667;400.0;0
10470;3900.0;56;57;76;2200;1.25;225.0;0
10471;2100.0;52;57;72;1100;0.6;100.0;1
10472;2300.0;61;52;81;400;0.5714285714285714;200.0;0
10473;1100.0;56;54;76;1500;1.8;100.0;0
10474;2000.0;64;72;84;2800;0.625;200.0;0
10475;6000.0;52;54;72;3000;1.5;280.0;0
10476;3500.0;45;53;65;100;0.5;250.0;0
10477;800.0;61;53;81;2000;1.0;100.0;0
10478;400.0;57;502;77;900;1.0;100.0;1
10479;2300.0;70;53;90;2800;1.5;200.0;1
10480;4900.0;55;59;75;1600;1.0;150.0;1
10481;2800.0;46;1889;66;1800;2.0;200.0;0
10482;1100.0;52;57;72;1500;1.0;120.0;0
10483;3000.0;43;773;63;1000;1.0;200.0;0
10484;16600.0;47;879;67;1500;2.0;300.0;0
10485;700.0;42;2707;62;2700;0.5;110.0;1
10486;1000.0;48;54;68;2800;1.0;60.0;1
10487;1800.0;37;59;57;2400;1.5;200.0;0
10488;10600.0;45;60;65;1800;0.6;250.0;0
10489;5100.0;61;1706;81;2200;0.125;220.0;0
10490;800.0;35;3046;55;3000;2.0;150.0;0
10491;3300.0;45;1966;65;1900;1.0;250.0;0
10492;2900.0;66;74;86;1000;0.8571428571428571;300.0;0
10493;4900.0;55;60;75;100;0.5;210.0;0
10494;700.0;66;53;86;2300;0.7142857142857143;70.0;0
10495;10000.0;67;70;87;100;1.0;360.0;1
10496;900.0;51;51;71;3000;0.6666666666666666;150.0;1
10497;4800.0;47;66;67;1400;0.5;70.0;0
10498;3600.0;50;97;70;100;1.0;300.0;1
10499;1500.0;61;1866;81;2300;1.0;150.0;0
10500;2600.0;42;144;62;100;1.0;220.0;0
10501;4400.0;46;113;66;100;1.0;220.0;1
10502;1200.0;39;126;59;100;1.0;120.0;0
10503;3100.0;77;52;97;2000;0.5;200.0;1
10504;900.0;77;58;97;400;0.5714285714285714;75.0;0
10505;1600.0;47;72;67;300;0.38461538461538464;200.0;0
10506;900.0;61;2636;81;2900;1.0;100.0;0
10507;1300.0;56;123;76;100;1.0;424.72;0
10508;28600.0;50;52;70;1800;0.5;300.0;0
10509;5000.0;61;2285;81;2200;1.0;210.0;1
10510;900.0;47;52;67;1900;0.8181818181818182;125.0;1
10511;2700.0;63;51;83;2000;0.6666666666666666;100.0;1
10512;2700.0;58;68;78;1100;0.7;200.0;0
10513;19400.0;63;66;83;2000;1.5;250.0;0
10514;8900.0;58;156;78;100;1.0;250.0;0
10515;2300.0;47;66;67;3000;1.4444444444444444;120.0;1
10516;3000.0;61;2045;81;2000;1.0;200.0;0
10517;3400.0;61;59;81;2300;1.0;200.0;0
10518;3200.0;39;2062;59;2000;1.0;900.0;0
10519;800.0;48;58;68;2900;0.6666666666666666;100.0;1
10520;500.0;35;2062;55;2000;1.0;160.0;0
10521;1000.0;61;52;81;4100;0.3333333333333333;150.0;0
10522;1300.0;51;125;71;100;1.0;130.0;0
10523;26800.0;44;69;64;2200;0.6666666666666666;300.0;0
10524;7500.0;67;68;87;1700;1.0;150.0;0
10525;1900.0;63;53;83;200;0.4;120.0;0
10526;3600.0;46;3113;66;3100;3.0;150.0;0
10527;2900.0;62;4085;82;4000;1.0;200.0;0
10528;2000.0;39;72;59;1600;0.3333333333333333;150.0;1
10529;900.0;41;54;61;3000;0.6666666666666666;50.0;0
10530;3100.0;63;89;83;1800;0.7777777777777778;150.0;1
10531;1100.0;61;60;81;3000;0.5;200.0;0
10532;1500.0;81;53;101;3300;0.6666666666666666;120.0;0
10533;4100.0;42;3206;62;3200;1.0;250.0;1
10534;2700.0;69;364;89;2600;7.0;150.0;0
10535;2800.0;67;76;87;2200;1.3333333333333333;170.0;1
10536;700.0;46;190;66;100;1.0;120.0;0
10537;15300.0;39;3415;59;3400;0.4;250.0;0
10538;2500.0;53;1652;73;2200;1.0;185.0;1
10539;13800.0;66;159;86;100;1.0;200.0;0
10540;2600.0;47;68;67;1800;0.6666666666666666;150.0;1
10541;8400.0;69;60;89;500;1.0;100.0;1
10542;700.0;65;2873;85;2800;0.3333333333333333;100.0;1
10543;15900.0;56;1898;76;1800;2.0;100.0;0
10544;4000.0;61;63;81;2000;1.0;400.0;0
10545;1200.0;52;2751;72;2700;1.0;275.0;0
10546;900.0;48;3208;68;3200;2.0;120.0;1
10547;2600.0;61;2472;81;2400;1.0;1000.0;1
10548;19700.0;56;1260;76;1200;2.0;350.0;0
10549;1900.0;62;281;82;1200;0.5;95.0;0
10550;1000.0;56;77;76;1400;7.0;125.0;1
10551;1800.0;56;64;76;1400;0.6666666666666666;100.0;1
10552;900.0;39;252;59;800;3.0;100.0;0
10553;1900.0;56;64;76;1200;0.6666666666666666;100.0;0
10554;1000.0;39;1883;59;1800;1.0;100.0;0
10555;1100.0;41;67;61;2500;0.5;90.0;1
10556;900.0;63;68;83;1300;1.5;100.0;0
10557;1300.0;45;218;65;1600;2.0;150.0;0
10558;800.0;59;56;79;2900;3.0;150.0;1
10559;3900.0;56;139;76;5100;6.0;130.0;1
10560;1400.0;54;314;74;1300;1.0;359.54;0
10561;800.0;61;61;81;700;1.3333333333333333;160.0;0
10562;700.0;54;61;74;1800;0.6666666666666666;80.0;0
10563;700.0;45;851;65;2800;2.0;241.27;1
10564;4400.0;61;56;81;2200;0.75;100.0;0
10565;1900.0;56;1275;76;1200;1.0;180.0;0
10566;1500.0;59;3359;79;3300;1.0;125.0;0
10567;500.0;50;2872;70;2800;1.0;243.6;0
10568;900.0;50;2871;70;2800;1.0;110.0;0
10569;7300.0;56;378;76;1700;2.0;170.0;0
10570;6600.0;56;923;76;1600;2.0;200.0;1
10571;1200.0;56;64;76;1500;1.5;150.0;1
10572;900.0;42;55;62;2600;1.5;315.0;1
10573;300.0;43;652;63;900;1.0;80.0;1
10574;1500.0;56;61;76;1200;2.3333333333333335;150.0;0
10575;800.0;52;1487;72;1400;0.5;150.0;0
10576;900.0;52;54;72;1500;1.5;150.0;0
10577;6000.0;34;126;54;2200;6.0;160.0;0
10578;1200.0;68;75;88;2100;2.0;110.0;0
10579;2500.0;56;61;76;1900;7.0;160.0;0
10580;1400.0;58;96;78;2100;7.0;100.0;0
10581;2400.0;56;55;76;2100;5.0;400.0;1
10582;1400.0;60;1869;80;1800;2.0;100.0;0
10583;600.0;56;2021;76;2000;2.0;90.0;0
10584;2600.0;56;2872;76;2800;2.0;200.0;0
10585;2100.0;39;3146;59;3100;1.0;150.0;0
10586;5500.0;39;1534;59;1500;2.0;350.0;0
10587;2000.0;42;864;62;800;1.0;200.0;0
10588;700.0;42;307;62;1800;1.0;100.0;0
10589;64500.0;56;134;76;1500;4.0;800.0;0
10590;1900.0;61;63;81;2800;1.6666666666666667;130.0;0
10591;500.0;56;1884;76;1800;1.0;181.58;1
10592;10600.0;56;902;76;1600;2.0;360.0;1
10593;2400.0;46;302;66;200;1.0;150.0;0
10594;1200.0;55;133;75;100;1.0;150.0;0
10595;6600.0;49;2411;69;2400;2.0;200.0;0
10596;2600.0;51;2195;71;2100;2.0;160.0;0
10597;300.0;33;64;53;2200;3.5;60.0;1
10598;1100.0;63;2750;83;2700;1.0;200.0;0
10599;1200.0;56;125;76;100;1.0;410.02;0
10600;800.0;37;219;57;200;1.0;100.0;0
10601;1800.0;53;617;73;2200;2.0;160.0;1
10602;600.0;37;1001;57;1400;1.0;215.0;0
10603;4200.0;54;1588;74;2700;0.25;200.0;0
10604;5600.0;56;1745;76;1700;2.0;160.0;0
10605;1300.0;69;199;89;1200;2.0;90.0;1
10606;1900.0;56;1380;76;1300;2.0;160.0;0
10607;1300.0;42;84;62;1900;0.5;150.0;1
10608;16900.0;56;196;76;1900;2.5;400.0;0
10609;2100.0;44;69;64;1200;0.6666666666666666;160.0;1
10610;2100.0;39;1913;59;1900;1.0;110.0;0
10611;1000.0;61;73;81;1700;0.4;120.0;1
10612;1600.0;58;612;78;2900;2.0;100.0;0
10613;1700.0;71;70;91;800;2.5;100.0;1
10614;7000.0;51;76;71;1800;8.0;200.0;0
10615;4600.0;43;2690;63;2600;2.0;275.0;1
10616;1300.0;67;2568;87;2500;2.0;150.0;1
10617;1800.0;65;160;85;100;1.0;500.0;0
10618;3800.0;52;191;72;900;3.0;300.0;1
10619;900.0;69;1913;89;1900;1.0;200.0;0
10620;8300.0;50;149;70;100;1.0;275.0;0
10621;500.0;31;57;51;1600;2.0;100.0;0
10622;2400.0;43;72;63;1800;0.6666666666666666;160.0;1
10623;800.0;44;1010;64;1000;0.3333333333333333;200.0;0
10624;2200.0;56;345;76;1200;1.0;170.0;1
10625;2300.0;64;2934;84;2900;2.0;160.0;0
10626;3400.0;60;64;80;300;1.1;100.0;0
10627;14800.0;57;52;77;1400;1.6;510.0;0
10628;6400.0;51;1992;71;1900;2.0;300.0;1
10629;14100.0;56;73;76;2200;1.5;350.0;0
10630;3000.0;33;56;53;1800;0.6666666666666666;1000.0;0
10631;2600.0;56;66;76;1800;0.42857142857142855;120.0;0
10632;1400.0;71;70;91;2100;1.5;120.0;0
10633;1100.0;69;59;89;2600;6.0;120.0;0
10634;23600.0;64;59;84;2900;1.0;400.0;0
10636;3200.0;50;2447;70;2400;1.0;110.0;0
10637;4300.0;61;77;81;1700;0.6;110.0;0
10638;2700.0;44;184;64;1100;5.0;400.0;0
10639;4000.0;34;1531;54;1500;1.0;220.0;0
10640;3300.0;34;1523;54;1500;1.0;200.0;0
10641;2000.0;47;2417;67;2400;2.0;105.0;0
10642;3600.0;61;2503;81;2500;1.0;250.0;0
10643;2100.0;55;1747;75;1700;1.0;170.0;1
10644;1300.0;61;2264;81;2400;0.5;250.0;0
10645;1000.0;61;2869;81;2800;1.0;100.0;1
10646;4100.0;71;55;91;2200;0.8;150.0;0
10647;2000.0;42;54;62;1200;0.75;150.0;0
10648;30100.0;40;56;60;1700;0.6;150.0;1
10649;10500.0;56;54;76;2000;1.75;100.0;1
10650;1100.0;34;55;54;2600;1.0;200.0;0
10651;700.0;44;594;64;1100;1.0;150.0;0
10652;2400.0;43;57;63;2100;3.3333333333333335;120.0;1
10653;3600.0;44;2651;64;2600;0.5;220.0;0
10654;3200.0;59;56;79;2500;0.75;100.0;0
10655;3500.0;35;57;55;1900;0.75;120.0;0
10656;1800.0;42;56;62;100;1.0;78.0;1
10657;900.0;77;156;97;4700;4.0;200.0;1
10658;1800.0;61;1997;81;2900;1.0;100.0;0
10659;2400.0;35;733;55;1000;1.0;120.0;0
10660;800.0;41;76;61;1400;0.5;150.0;0
10661;300.0;44;54;64;900;0.6666666666666666;50.0;0
10662;5700.0;50;2380;70;2300;0.6666666666666666;235.0;0
10663;1800.0;50;1968;70;1900;1.0;150.0;0
10664;300.0;63;2774;83;2700;1.0;100.0;0
10665;1600.0;50;54;70;100;1.3333333333333333;100.0;0
10666;400.0;61;55;81;2600;2.75;50.0;1
10667;1400.0;45;58;65;2100;3.0;300.0;1
10668;2200.0;63;1511;83;1500;0.3333333333333333;170.0;0
10669;600.0;61;63;81;3000;2.3333333333333335;100.0;0
10670;5600.0;56;56;76;2000;1.0;165.0;0
10671;7300.0;63;71;83;2100;1.6666666666666667;150.0;1
10672;29600.0;47;63;67;2400;2.2;300.0;1
10673;17000.0;56;52;76;2200;1.1111111111111112;250.0;1
10674;3500.0;48;150;68;100;1.0;200.0;0
10675;27600.0;56;87;76;2100;1.125;500.0;0
10676;900.0;39;56;59;1400;1.6666666666666667;110.0;0
10677;2000.0;61;83;81;1300;0.8;100.0;0
10678;8000.0;65;86;85;3000;0.6666666666666666;150.0;0
10679;2700.0;41;3538;61;3500;2.0;180.0;1
10680;2600.0;38;2897;58;2800;2.0;200.0;0
10681;2300.0;39;185;59;100;1.0;155.0;0
10682;4300.0;69;2990;89;2900;2.0;225.0;0
10683;25900.0;56;64;76;2400;0.9285714285714286;300.0;1
10684;2700.0;44;3051;64;3000;2.0;170.0;1
10685;3900.0;57;53;77;2600;1.5;250.0;0
10686;15900.0;56;51;76;1700;1.0;700.0;1
10687;6300.0;56;56;76;1500;1.125;400.0;1
10688;6300.0;50;186;70;100;0.25;300.0;0
10689;3200.0;56;57;76;2200;1.0833333333333333;150.0;0
10690;1900.0;65;1652;85;1600;1.0;100.0;0
10691;600.0;47;2351;67;2300;1.0;100.0;0
10692;6300.0;56;52;76;1600;1.0;300.0;0
10693;1400.0;51;1971;71;1900;1.0;300.0;0
10694;1300.0;48;54;68;1800;0.6666666666666666;130.0;0
10695;18500.0;56;60;76;1900;1.5714285714285714;150.0;1
10696;3800.0;75;58;95;1600;2.125;200.0;1
10697;4300.0;51;2083;71;2000;0.25;120.0;0
10698;900.0;52;59;72;300;1.1;85.0;1
10699;1500.0;58;1064;78;1000;1.0;150.0;1
10700;12200.0;43;74;63;600;2.0;250.0;0
10701;4200.0;65;51;85;300;1.0;150.0;0
10702;1100.0;35;3112;55;3100;0.6666666666666666;150.0;0
10703;1600.0;63;3072;83;3000;2.0;350.0;0
10704;3900.0;49;2103;69;2100;2.0;150.0;0
10705;9300.0;52;60;72;1800;1.3333333333333333;200.0;1
10706;3400.0;40;60;60;2000;0.8333333333333334;120.0;1
10707;1900.0;43;180;63;100;0.3333333333333333;100.0;0
10708;7800.0;63;116;83;100;2.0;325.0;0
10709;1500.0;59;61;79;500;1.2857142857142858;120.0;1
10710;2200.0;48;62;68;100;0.6666666666666666;180.0;0
10711;2200.0;61;52;81;2300;0.42857142857142855;150.0;0
10712;3100.0;46;169;66;100;1.0;200.0;0
10713;3500.0;56;60;76;1700;0.7142857142857143;200.0;0
10714;3600.0;55;181;75;100;0.5;320.0;0
10715;3500.0;61;58;81;2300;0.75;100.0;1
10716;59000.0;56;77;76;2400;0.75;300.0;0
10717;600.0;45;62;65;2000;0.5384615384615384;160.0;0
10718;2200.0;56;3015;76;3000;0.6666666666666666;120.0;0
10719;400.0;36;58;56;2000;0.36363636363636365;120.0;0
10720;5600.0;58;110;78;1300;0.6;150.0;0
10721;2400.0;43;58;63;2200;0.7;100.0;1
10722;1500.0;56;55;76;1500;1.0;100.0;0
10723;1200.0;61;58;81;3000;1.0;110.0;1
10724;2100.0;38;62;58;200;1.25;175.0;0
10725;1300.0;45;58;65;5900;3.75;100.0;1
10726;800.0;61;55;81;3400;2.0;150.0;0
10727;23700.0;52;58;72;3600;1.0;300.0;1
10728;3500.0;69;54;89;2200;1.0;230.0;1
10729;3600.0;51;60;71;100;1.0;150.0;0
10730;800.0;45;63;65;100;1.0;90.0;0
10731;300.0;53;64;73;300;0.5384615384615384;80.0;1
10732;8500.0;41;86;61;1800;0.8;160.0;0
10733;7100.0;61;53;81;2300;0.5;165.0;0
10734;2900.0;61;2231;81;3200;0.5;160.0;0
10735;900.0;52;54;72;100;0.5;150.0;0
10736;1000.0;56;52;76;700;0.75;250.0;0
10737;1200.0;39;66;59;2400;0.4;120.0;0
10738;900.0;74;2286;94;2200;2.0;110.0;1
10739;2800.0;32;122;52;100;2.0;240.0;0
10740;11500.0;45;128;65;1900;3.0;300.0;0
10741;38600.0;54;85;74;1700;0.4444444444444444;300.0;0
10742;1600.0;46;85;66;1100;0.25;150.0;0
10743;1900.0;56;59;76;1800;0.8;160.0;0
10744;3900.0;61;2501;81;2700;0.5;150.0;0
10745;8700.0;54;182;74;100;1.0;250.0;0
10746;800.0;39;120;59;100;1.0;200.0;1
10747;700.0;42;1884;62;1800;1.0;230.0;0
10748;1300.0;55;149;75;100;1.0;100.0;0
10749;1300.0;66;569;86;1600;1.0;120.0;1
10750;4700.0;61;2934;81;2900;2.0;270.0;1
10751;900.0;57;2782;77;2700;2.0;200.0;0
10752;5300.0;54;2752;74;2700;2.0;160.0;0
10753;5400.0;50;120;70;100;1.0;200.0;0
10754;9900.0;39;1596;59;1500;2.0;225.0;0
10755;2900.0;32;2417;52;2400;1.0;170.0;0
10756;300.0;56;960;76;2500;1.0;150.17;0
10757;1000.0;56;55;76;1700;3.5;150.0;1
10758;1500.0;67;2812;87;2800;2.0;130.0;0
10759;900.0;48;56;68;2800;1.0;250.0;0
10760;22800.0;61;2357;81;2300;2.0;400.0;0
10761;15700.0;68;222;88;1500;3.0;400.0;0
10762;2800.0;56;64;76;1500;5.0;200.0;1
10763;8000.0;56;84;76;1400;10.0;350.0;1
10764;2000.0;56;148;76;800;2.0;170.0;0
10765;7300.0;56;156;76;2000;4.0;170.0;0
10766;2300.0;74;2722;94;2700;2.0;130.0;0
10767;16200.0;56;133;76;1000;7.0;270.0;0
10768;1800.0;46;131;66;1000;6.0;160.0;1
10769;2000.0;46;152;66;3000;5.0;200.0;0
10770;6500.0;35;225;55;1500;3.0;160.0;0
10771;15200.0;39;64;59;2100;4.5;255.0;0
10773;1800.0;56;1641;76;1600;1.0;150.0;0
10774;2300.0;53;1884;73;1800;1.0;250.0;1
10775;700.0;64;2810;84;2800;1.0;100.0;0
10776;8300.0;56;197;76;2100;4.0;200.0;1
10777;1500.0;56;2357;76;2300;2.0;130.0;0
10778;5200.0;56;2387;76;2300;2.0;220.0;0
10779;5600.0;43;56;63;100;1.0;350.0;0
10780;3700.0;55;72;75;100;0.75;90.0;0
10781;2200.0;63;56;83;100;0.5;100.0;0
10782;500.0;35;911;55;2800;2.0;228.0;1
10783;800.0;56;1616;76;1600;1.0;100.0;0
10784;4900.0;55;5340;75;5300;2.0;275.0;0
10785;8900.0;36;127;56;1400;5.0;200.0;0
10786;1700.0;48;370;68;600;1.0;100.0;1
10787;4000.0;56;947;76;1900;2.0;200.0;0
10788;5700.0;41;2078;61;2000;2.0;160.0;1
10789;4300.0;37;339;57;2000;2.0;240.0;1
10790;3200.0;56;128;76;1900;5.0;180.0;0
10791;3300.0;56;64;76;2700;6.0;185.0;0
10792;1100.0;57;674;77;2700;0.5;80.0;1
10793;2200.0;56;57;76;1700;1.0;120.0;1
10794;1600.0;56;57;76;1100;1.0;120.0;1
10795;1300.0;38;121;58;100;1.0;120.0;0
10796;6500.0;56;63;76;1900;5.0;300.0;0
10797;3600.0;61;72;81;2900;1.0;280.0;1
10798;2000.0;44;66;64;1900;1.3333333333333333;350.0;0
10799;6500.0;49;1731;69;1700;1.0;160.0;0
10800;1800.0;61;1423;81;1500;0.25;60.0;0
10801;1200.0;56;5436;76;5400;2.0;200.0;1
10802;1900.0;54;2567;74;2500;1.0;110.0;0
10803;1000.0;56;2704;76;2700;2.0;120.0;1
10804;500.0;44;59;64;1900;1.3333333333333333;90.0;0
10805;20100.0;36;975;56;1800;2.0;350.0;0
10806;900.0;56;66;76;1300;1.5;110.0;0
10807;5600.0;61;498;81;1300;2.0;250.0;0
10808;900.0;56;220;76;500;2.0;100.0;1
10809;7300.0;56;67;76;1400;4.0;170.0;0
10811;2500.0;56;921;76;1500;2.0;160.0;0
10812;3300.0;39;561;59;700;0.25;200.0;1
10813;1600.0;60;193;80;100;2.0;150.0;0
10814;4900.0;56;2722;76;2700;2.0;200.0;0
10815;18200.0;38;66;58;2000;1.3333333333333333;330.0;0
10816;3000.0;56;67;76;1700;0.6666666666666666;200.0;0
10817;15500.0;56;67;76;1900;1.0;270.0;0
10818;3200.0;49;53;69;2200;1.0;100.0;0
10819;1100.0;48;522;68;900;1.0;200.0;0
10820;4000.0;56;453;76;500;2.0;250.0;0
10821;16300.0;56;1606;76;1600;1.0;1000.0;0
10822;9500.0;61;72;81;100;0.6666666666666666;160.0;1
10823;3900.0;67;2723;87;2700;2.0;130.0;1
10824;1500.0;39;2174;59;2100;2.0;400.0;0
10825;2900.0;48;204;68;600;1.5;500.0;0
10826;600.0;61;67;81;1000;2.6666666666666665;270.9;0
10827;1000.0;61;3329;81;3300;1.0;80.0;0
10828;3400.0;45;164;65;2200;5.0;200.0;1
10829;2300.0;61;375;81;2800;0.25;100.0;0
10830;900.0;52;72;72;700;1.0;60.0;1
10831;1500.0;36;1915;56;1900;1.0;130.0;0
10832;2600.0;57;2965;77;2900;2.0;160.0;0
10833;1600.0;48;74;68;1600;0.5;150.0;0
10834;3800.0;49;4712;69;4700;1.0;130.0;1
10835;4000.0;66;1885;86;1800;1.0;250.0;0
10836;3700.0;51;151;71;100;1.0;160.0;0
10837;1600.0;41;254;61;200;1.0;160.0;0
10838;1900.0;39;162;59;100;1.0;70.0;0
10839;1900.0;56;1916;76;1900;1.0;160.0;0
10840;6400.0;56;799;76;2900;3.0;265.0;0
10841;1600.0;59;57;79;2500;1.5;100.0;0
10842;800.0;55;2113;75;2100;2.0;400.0;0
10843;2900.0;61;1932;81;1900;2.0;250.0;0
10844;12600.0;36;2752;56;2700;1.0;215.0;0
10845;1600.0;51;162;71;100;1.0;150.0;0
10846;5200.0;34;855;54;1500;2.0;250.0;1
10847;3700.0;66;53;86;1600;0.6;220.0;0
10848;4700.0;56;81;76;1700;0.75;300.0;0
10849;1400.0;44;242;64;1300;3.0;350.0;1
10850;4700.0;62;3174;82;3100;2.0;200.0;0
10851;1700.0;39;58;59;1900;1.0;230.0;0
10852;900.0;61;54;81;2100;0.6;55.0;0
10853;1800.0;35;3052;55;3000;2.0;100.0;0
10854;1200.0;34;1925;54;1900;2.0;180.0;0
10855;600.0;39;2869;59;2800;2.0;120.0;0
10856;1400.0;36;3418;56;3400;2.0;125.0;0
10857;600.0;45;3447;65;3400;1.0;140.0;0
10858;1100.0;36;1971;56;1900;1.0;125.0;0
10859;58100.0;56;2169;76;2100;1.0;350.0;1
10860;4200.0;56;1499;76;1400;2.0;200.0;0
10861;300.0;70;1971;90;1900;1.0;100.0;0
10862;1200.0;44;1031;64;1500;1.0;150.0;0
10863;24000.0;67;54;87;2100;0.7777777777777778;310.0;0
10864;46400.0;44;76;64;1800;0.8;500.0;1
10865;1600.0;38;1732;58;1700;1.0;300.0;0
10866;7500.0;38;55;58;1700;0.5;180.0;0
10867;9100.0;51;55;71;1700;0.6666666666666666;400.0;0
